election_id,country_name,country_text_id,election_year,election_type,running_var,illiberal_score,other_score,backsliding_Nyr,Y_gdp_growth,Y_polyarchy,ap_name,ap_abbr,ap_score,ap_share,ap_cand,op_name,op_abbr,op_score,op_share,op_cand,group,side,in_popucut,label,op_label
parl_2636,Lithuania,LTU,1996,parliamentary,39.416058394160586,0.278,0.069,0,0.32956959729967394,-0.01200000000000001,Homeland Union / Homeland Union – Lithuanian Christian Democrats,TS-LKD,0.278,51.09489051094891,NA,Lithuanian Christian Democratic Party,LKDP,0.069,11.678832116788321,NA,OECD,won,FALSE,Homeland Union / Homeland Union – Lithuanian Christian Democrats (TS-LKD),Lithuanian Christian Democratic Party
parl_580,Botswana,BWA,2019,parliamentary,40.35087719298245,0.278,0.155,0,NA,-0.07700000000000007,Botswana Democratic Party,BDP,0.278,66.66666666666666,NA,Umbrella for Democratic Change,UDC,0.155,26.31578947368421,NA,Non-OECD,won,FALSE,Botswana Democratic Party (BDP),Umbrella for Democratic Change
pres_1384,Taiwan,TWN,2008,presidential,16.8961481347284,0.278,0.084,0,0.15335316111305985,0.028000000000000025,Nationalist Party,KMT,0.278,58.448074067364196,Ma Ying-Jeou,Democratic Progressive Party,DDP,0.084,41.5519259326358,Hsieh Frank,Non-OECD,won,FALSE,Nationalist Party (KMT),Democratic Progressive Party
pres_439,Dom. Rep.,DOM,1996,presidential,2.5075296493596895,0.278,0.238,0,0.25129876588116495,0.22900000000000004,Dominican Liberation Party,PLD,0.278,51.25376482467985,Leonel Fernández,Dominican Revolutionary Party,PRD,0.238,48.74623517532016,José F. Peña Gómez,Non-OECD,won,FALSE,Dominican Liberation Party (PLD),Dominican Revolutionary Party
pres_157,Brazil,BRA,2014,presidential,-3.280000000000001,0.277,0.048,1,-0.06566397579109307,-0.18200000000000005,Brazilian Social Democracy Party,PSDB,0.277,48.36,Aecio Neves,Workers' Party,PT,0.048,51.64,Dilma Vana Rousseff,Non-OECD,lost,FALSE,Brazilian Social Democracy Party (PSDB),Workers' Party
parl_2103,India,IND,1989,parliamentary,-10.091743119266056,0.276,0.145,0,0.1574984465532312,0.07399999999999995,Janata Dal,JD,0.276,26.055045871559635,NA,Indian National Congress,INC,0.145,36.14678899082569,NA,Non-OECD,lost,FALSE,Janata Dal (JD),Indian National Congress
parl_4265,Switzerland,CHE,1999,parliamentary,-3.5,0.276,0.082,0,0.05875119579155452,-0.0040000000000000036,Swiss People's Party,SVP,0.276,22,NA,Social Democratic Party of Switzerland,SP,0.082,25.5,NA,OECD,lost,FALSE,Swiss People's Party (SVP),Social Democratic Party of Switzerland
parl_4266,Switzerland,CHE,2003,parliamentary,1.5000000000000036,0.276,0.082,0,0.11083342205751912,0.006000000000000005,Swiss People's Party,SVP,0.276,27.500000000000004,NA,Social Democratic Party of Switzerland,SP,0.082,26,NA,OECD,won,FALSE,Swiss People's Party (SVP),Social Democratic Party of Switzerland
parl_4267,Switzerland,CHE,2007,parliamentary,9.5,0.276,0.082,0,0.03720496302581999,0.02100000000000002,Swiss People's Party,SVP,0.276,31,NA,Social Democratic Party of Switzerland,SP,0.082,21.5,NA,OECD,won,FALSE,Swiss People's Party (SVP),Social Democratic Party of Switzerland
parl_4268,Switzerland,CHE,2011,parliamentary,4,0.276,0.082,0,0.039651003032501464,0.007000000000000006,Swiss People's Party,SVP,0.276,27,NA,Social Democratic Party of Switzerland,SP,0.082,23,NA,OECD,won,FALSE,Swiss People's Party (SVP),Social Democratic Party of Switzerland
parl_4269,Switzerland,CHE,2015,parliamentary,11,0.276,0.082,0,0.014704837993852138,-0.0050000000000000044,Swiss People's Party,SVP,0.276,32.5,NA,Social Democratic Party of Switzerland,SP,0.082,21.5,NA,OECD,won,FALSE,Swiss People's Party (SVP),Social Democratic Party of Switzerland
parl_4270,Switzerland,CHE,2019,parliamentary,7,0.276,0.082,0,NA,-0.020000000000000018,Swiss People's Party,SVP,0.276,26.5,NA,Social Democratic Party of Switzerland,SP,0.082,19.5,NA,OECD,won,FALSE,Swiss People's Party (SVP),Social Democratic Party of Switzerland
parl_4271,Switzerland,CHE,2023,parliamentary,10.5,0.276,0.082,0,NA,NA,Swiss People's Party,SVP,0.276,31,NA,Social Democratic Party of Switzerland,SP,0.082,20.5,NA,OECD,won,FALSE,Swiss People's Party (SVP),Social Democratic Party of Switzerland
pres_442,Dom. Rep.,DOM,2008,presidential,13.352808646725926,0.267,0.256,0,0.15120447693814754,-0.03600000000000003,Dominican Liberation Party,PLD,0.267,53.8287515040226,Leonel Fernández,Dominican Revolutionary Party,PRD,0.256,40.47594285729667,Miguel Vargas,Non-OECD,won,FALSE,Dominican Liberation Party (PLD),Dominican Revolutionary Party
parl_1718,Ghana,GHA,2016,parliamentary,22.181818181818187,0.265,0.233,0,0.16412461389958644,-0.07999999999999996,New Patriotic Party,NPP,0.265,61.09090909090909,NA,National Democratic Congress,NDC,0.233,38.90909090909091,NA,Non-OECD,won,FALSE,New Patriotic Party (NPP),National Democratic Congress
parl_685,Bulgaria,BGR,2005,parliamentary,12.083333333333332,0.265,0.047,0,0.2803716197727937,-0.04699999999999993,Coalition for Bulgaria -- Democratic Left,KzB/BSP,0.265,34.166666666666664,NA,National Movement (Simeon II) for Stability and Progress,NDSV,0.047,22.083333333333332,NA,Non-OECD,won,FALSE,Coalition for Bulgaria -- Democratic Left (KzB/BSP),National Movement (Simeon II) for Stability and Progress
pres_629,Ghana,GHA,2016,presidential,9.450000000000003,0.265,0.233,0,0.16412461389958644,-0.07999999999999996,New Patriotic Party,NPP,0.265,53.85,Nana Addo Dankwa Akufo-Addo,National Democratic Congress,NDC,0.233,44.4,John Dramani Mahama,Non-OECD,won,FALSE,New Patriotic Party (NPP),National Democratic Congress
pres_630,Ghana,GHA,2020,presidential,3.943797991685635,0.265,0.233,0,NA,-0.007000000000000006,New Patriotic Party,NPP,0.265,51.3023173209873,Nana Addo Dankwa Akufo-Addo,National Democratic Congress,NDC,0.233,47.358519329301664,John Dramani Mahama,Non-OECD,won,FALSE,New Patriotic Party (NPP),National Democratic Congress
pres_380,Cyprus,CYP,2003,presidential,12.706395327781983,0.264,0.155,0,0.15087345254039164,0.025999999999999912,Democratic Party,DIKO,0.264,51.51052770085444,Tassos Papadopoulos,Democratic Rally,DISY,0.155,38.804132373072456,Glafcos Clerides,Non-OECD,won,FALSE,Democratic Party (DIKO),Democratic Rally
parl_1716,Ghana,GHA,2008,parliamentary,-3.9130434782608674,0.263,0.209,1,0.36143566525510096,0.014000000000000012,New Patriotic Party,NPP,0.263,46.52173913043478,NA,National Democratic Congress,NDC,0.209,50.43478260869565,NA,Non-OECD,lost,FALSE,New Patriotic Party (NPP),National Democratic Congress
pres_627,Ghana,GHA,2008,presidential,-0.45088151079188776,0.263,0.209,1,0.36143566525510096,0.014000000000000012,New Patriotic Party,NPP,0.263,49.774559244604056,Nana Addo Dankwa Akufo-Addo,National Democratic Congress,NDC,0.209,50.225440755395944,John Evans Atta Mills,Non-OECD,lost,FALSE,New Patriotic Party (NPP),National Democratic Congress
parl_1715,Ghana,GHA,2004,parliamentary,14.782608695652172,0.261,0.183,0,0.17936680191521148,0.02400000000000002,New Patriotic Party,NPP,0.261,55.65217391304348,NA,National Democratic Congress,NDC,0.183,40.869565217391305,NA,Non-OECD,won,FALSE,New Patriotic Party (NPP),National Democratic Congress
parl_1790,Greece,GRC,1977,parliamentary,-25.999999999999993,0.261,0.114,0,0.03961132494399067,0.03599999999999992,Panhellenic Socialist Movement,PASOK,0.261,31,NA,New Democracy,ND,0.114,56.99999999999999,NA,OECD,lost,FALSE,Panhellenic Socialist Movement (PASOK),New Democracy
parl_1791,Greece,GRC,1981,parliamentary,19,0.261,0.125,0,-0.032150232284866576,0.03200000000000003,Panhellenic Socialist Movement,PASOK,0.261,57.333333333333336,NA,New Democracy,ND,0.125,38.333333333333336,NA,OECD,won,FALSE,Panhellenic Socialist Movement (PASOK),New Democracy
parl_4668,USA,USA,1986,parliamentary,-18.620689655172413,0.261,0.198,0,0.10322956017095031,0.01100000000000001,Republican Party,Rep,0.261,40.689655172413794,NA,Democratic Party,Dem,0.198,59.310344827586206,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
pres_626,Ghana,GHA,2004,presidential,7.810373200815924,0.261,0.183,0,0.17936680191521148,0.02400000000000002,New Patriotic Party,NPP,0.261,52.44825833243003,John Agyekum Kufuor,National Democratic Congress,NDC,0.183,44.637885131614105,John Evans Atta-Mills,Non-OECD,won,FALSE,New Patriotic Party (NPP),National Democratic Congress
parl_3816,Sao Tome and Principe,STP,1998,parliamentary,27.27272727272727,0.26,0.232,0,0.06936717985189489,0.02300000000000002,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,0.26,56.36363636363636,NA,Independent Democratic Action,ADI,0.232,29.09090909090909,NA,Non-OECD,won,FALSE,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party (MLSTP/PSD),Independent Democratic Action
pres_1279,Sao Tome and Principe,STP,2001,presidential,-17.587538277193445,0.26,0.232,0,0.17085246905471507,0,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,0.26,38.72720010651045,Manuel Pinto Da Costa,Independent Democratic Action,ADI,0.232,56.3147383837039,Fradique De Menezes,Non-OECD,lost,FALSE,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party (MLSTP/PSD),Independent Democratic Action
parl_2773,Malta,MLT,2008,parliamentary,1.4492753623188364,0.259,0.223,0,0.17370805426554625,0.009000000000000008,Nationalist Party,PN,0.259,50.72463768115942,NA,Malta Labour Party,MLP,0.223,49.275362318840585,NA,Non-OECD,won,FALSE,Nationalist Party (PN),Malta Labour Party
parl_4669,USA,USA,1988,parliamentary,-19.540229885057478,0.257,0.195,0,0.09157888917248336,0.0040000000000000036,Republican Party,Rep,0.257,40.229885057471265,NA,Democratic Party,Dem,0.195,59.77011494252874,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_4670,USA,USA,1990,parliamentary,-22.98850574712644,0.257,0.191,0,0.07775817364855975,0.009000000000000008,Republican Party,Rep,0.257,38.39080459770115,NA,Democratic Party,Dem,0.191,61.37931034482759,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_4671,USA,USA,1992,parliamentary,-18.850574712643677,0.257,0.191,0,0.1441318137987686,0.0040000000000000036,Republican Party,Rep,0.257,40.45977011494253,NA,Democratic Party,Dem,0.191,59.310344827586206,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_4672,USA,USA,1994,parliamentary,5.977011494252878,0.257,0.191,0,0.1774786681961107,0.0010000000000000009,Republican Party,Rep,0.257,52.87356321839081,NA,Democratic Party,Dem,0.191,46.89655172413793,NA,OECD,won,FALSE,Republican Party (Rep),Democratic Party
parl_4673,USA,USA,1996,parliamentary,4.827586206896548,0.257,0.191,0,0.1624455936321425,-0.040000000000000036,Republican Party,Rep,0.257,52.18390804597701,NA,Democratic Party,Dem,0.191,47.356321839080465,NA,OECD,won,FALSE,Republican Party (Rep),Democratic Party
parl_4674,USA,USA,1998,parliamentary,2.7586206896551673,0.257,0.191,0,0.1261596383281116,-0.01100000000000001,Republican Party,Rep,0.257,51.26436781609195,NA,Democratic Party,Dem,0.191,48.50574712643678,NA,OECD,won,FALSE,Republican Party (Rep),Democratic Party
pres_1497,USA,USA,1988,presidential,7.803087150133507,0.257,0.195,0,0.09157888917248336,0.0040000000000000036,Republican Party,Rep,0.257,53.90154522895861,George Bush,Democratic Party,Dem,0.195,46.098458078825104,Michael S. Dukakis,OECD,won,FALSE,Republican Party (Rep),Democratic Party
pres_1498,USA,USA,1992,presidential,-5.595969043927816,0.257,0.191,0,0.1441318137987686,0.0040000000000000036,Republican Party,Rep,0.257,37.6884008337447,George Bush,Democratic Party,Dem,0.191,43.28436987767252,William J. Clinton,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
pres_1499,USA,USA,1996,presidential,-8.51771146732775,0.257,0.191,0,0.1624455936321425,-0.040000000000000036,Republican Party,Rep,0.257,41.431950698920744,Bob Dole,Democratic Party,Dem,0.191,49.949662166248494,William J. Clinton,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_1211,Denmark,DNK,1973,parliamentary,-10.614525139664805,0.256,0.033,0,0.10163459210058967,0,Progress Party,FrP,0.256,15.083798882681565,NA,Social Democrats,SD,0.033,25.69832402234637,NA,OECD,lost,FALSE,Progress Party (FrP),Social Democrats
parl_2502,Latvia,LVA,1995,parliamentary,1,0.254,0.055,0,0.3228366286809994,0.015999999999999903,"Democratic Party """"Saimnieks""""",DPS,0.254,18,NA,Latvian Way,LC,0.055,17,NA,OECD,won,FALSE,"Democratic Party """"Saimnieks"""" (DPS)",Latvian Way
parl_1793,Greece,GRC,1989,parliamentary,-6.666666666666664,0.251,0.105,0,0.05044799368699948,0.02300000000000002,Panhellenic Socialist Movement,PASOK,0.251,41.66666666666667,NA,New Democracy,ND,0.105,48.333333333333336,NA,OECD,lost,FALSE,Panhellenic Socialist Movement (PASOK),New Democracy
parl_1794,Greece,GRC,1989,parliamentary,-6.666666666666664,0.251,0.105,0,0.05044799368699948,0.02300000000000002,Panhellenic Socialist Movement,PASOK,0.251,42.66666666666667,NA,New Democracy,ND,0.105,49.333333333333336,NA,OECD,lost,FALSE,Panhellenic Socialist Movement (PASOK),New Democracy
parl_3817,Sao Tome and Principe,STP,2002,parliamentary,-1.8181818181818201,0.251,0.174,0,0.16469173850617302,-0.0010000000000000009,Democratic Convergence Party-Reflection Group,PCD,0.251,41.81818181818181,NA,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,0.174,43.63636363636363,NA,Non-OECD,lost,FALSE,Democratic Convergence Party-Reflection Group (PCD),Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party
parl_4425,Tunisia,TUN,2019,parliamentary,6.451612903225804,0.25,0.129,0,NA,-0.306,Ennahdha Party / Renaissance Party,Nahdah,0.25,23.963133640552993,NA,Heart of Tunisia,QT,0.129,17.51152073732719,NA,Non-OECD,won,FALSE,Ennahdha Party / Renaissance Party (Nahdah),Heart of Tunisia
parl_1717,Ghana,GHA,2012,parliamentary,9.090909090909093,0.247,0.216,1,0.18685972172878706,-0.02200000000000002,National Democratic Congress,NDC,0.247,53.81818181818182,NA,New Patriotic Party,NPP,0.216,44.72727272727273,NA,Non-OECD,won,FALSE,National Democratic Congress (NDC),New Patriotic Party
pres_628,Ghana,GHA,2012,presidential,2.9636674414852493,0.247,0.216,1,0.18685972172878706,-0.02200000000000002,National Democratic Congress,NDC,0.247,50.70148396645755,John Dramani Mahama,New Patriotic Party,NPP,0.216,47.7378165249723,Nana Addo Dankwa Akufo-Addo,Non-OECD,won,FALSE,National Democratic Congress (NDC),New Patriotic Party
parl_1153,Czech Rep.,CZE,2017,parliamentary,26.5,0.246,0.051,0,0.1131305302434864,0.0020000000000000018,Action of Dissatisfied Citizens,ANO,0.246,39,NA,Civic Democratic Party,ODS,0.051,12.5,NA,OECD,won,FALSE,Action of Dissatisfied Citizens (ANO),Civic Democratic Party
parl_1154,Czech Rep.,CZE,2021,parliamentary,0.5,0.246,0.051,0,NA,NA,Action of Dissatisfied Citizens,ANO,0.246,36,NA,Civic Democratic Party,ODS,0.051,35.5,NA,OECD,won,FALSE,Action of Dissatisfied Citizens (ANO),Civic Democratic Party
parl_172,Argentina,ARG,2007,parliamentary,47.85992217898833,0.242,0.038,0,0.14732307838706582,-0.017000000000000015,Front for Victory,FPV-PJ,0.242,59.53307392996109,NA,Radical Civic Union,UCR,0.038,11.673151750972762,NA,Non-OECD,won,FALSE,Front for Victory (FPV-PJ),Radical Civic Union
parl_1792,Greece,GRC,1985,parliamentary,11.666666666666664,0.242,0.098,0,0.058737673965646664,0.025000000000000022,Panhellenic Socialist Movement,PASOK,0.242,53.666666666666664,NA,New Democracy,ND,0.098,42,NA,OECD,won,FALSE,Panhellenic Socialist Movement (PASOK),New Democracy
parl_1213,Denmark,DNK,1977,parliamentary,-21.787709497206706,0.231,0.033,0,0.09762885319992343,0.0020000000000000018,Progress Party,FrP,0.231,14.52513966480447,NA,Social Democrats,SD,0.033,36.312849162011176,NA,OECD,lost,FALSE,Progress Party (FrP),Social Democrats
parl_1685,Gambia,GMB,1972,parliamentary,78.125,0.231,0.223,0,0.02923004126445594,-0.035999999999999976,People's Progressive Party,PPP,0.231,87.5,NA,United Party,UP,0.223,9.375,NA,Non-OECD,won,FALSE,People's Progressive Party (PPP),United Party
parl_3527,Poland,POL,2005,parliamentary,4.782608695652179,0.229,0.035,0,0.25948970027435436,0.010000000000000009,Law and Justice,PiS,0.229,33.69565217391305,NA,Civic Platform,PO,0.035,28.913043478260867,NA,OECD,won,FALSE,Law and Justice (PiS),Civic Platform
pres_1230,Poland,POL,2005,presidential,8.0835485468482,0.229,0.035,0,0.25948970027435436,0.010000000000000009,Law and Justice,PiS,0.229,54.0417742734241,Lech Kaczynski,Civic Platform,PO,0.035,45.958225726575904,Donald Tusk,OECD,won,FALSE,Law and Justice (PiS),Civic Platform
parl_1062,Costa Rica,CRI,2010,parliamentary,22.807017543859647,0.228,0.13,0,0.16996079951871046,-0.0020000000000000018,National Liberation Party,PLN,0.228,42.10526315789473,NA,Citizens' Action Party,PAC,0.13,19.298245614035086,NA,OECD,won,FALSE,National Liberation Party (PLN),Citizens' Action Party
parl_1063,Costa Rica,CRI,2014,parliamentary,8.771929824561404,0.228,0.144,0,0.14395114148665478,-0.014000000000000012,National Liberation Party,PLN,0.228,31.57894736842105,NA,Citizens' Action Party,PAC,0.144,22.807017543859647,NA,OECD,won,FALSE,National Liberation Party (PLN),Citizens' Action Party
parl_1152,Czech Rep.,CZE,2013,parliamentary,-1.5,0.228,0.05,0,0.17006428104057036,-0.08099999999999996,Action of Dissatisfied Citizens,ANO,0.228,23.5,NA,Czech Social Democratic Party,CSSD,0.05,25,NA,OECD,lost,FALSE,Action of Dissatisfied Citizens (ANO),Czech Social Democratic Party
pres_347,Costa Rica,CRI,2010,presidential,21.626962529237225,0.228,0.13,0,0.16996079951871046,-0.0020000000000000018,National Liberation Party,PLN,0.228,46.77972178130583,Laura Chinchilla,Citizens' Action Party,PAC,0.13,25.152759252068606,Ottón Solí­s,OECD,won,FALSE,National Liberation Party (PLN),Citizens' Action Party
pres_348,Costa Rica,CRI,2014,presidential,-55.61799249454319,0.228,0.144,0,0.14395114148665478,-0.014000000000000012,National Liberation Party,PLN,0.228,22.19100375272841,Johnny Francisco Araya Monge,Citizens' Action Party,PAC,0.144,77.8089962472716,Luis Guillermo Solis Rivera,OECD,lost,FALSE,National Liberation Party (PLN),Citizens' Action Party
pres_1259,Romania,ROU,2014,presidential,-8.866723124563762,0.227,0.091,0,0.3046566618092612,0.07799999999999996,Social Democratic Party,PSD,0.227,45.56663843771812,Victor Ponta,National Liberal Party,PNL,0.091,54.43336156228188,Klaus Iohannis,Non-OECD,lost,FALSE,Social Democratic Party (PSD),National Liberal Party
parl_170,Argentina,ARG,2003,parliamentary,29.182879377431902,0.226,0.04,0,0.39829350997812973,-0.05999999999999994,Justicialist [Peronist] Party,PJ,0.226,51.36186770428015,NA,Radical Civic Union,UCR,0.04,22.17898832684825,NA,Non-OECD,won,FALSE,Justicialist [Peronist] Party (PJ),Radical Civic Union
parl_726,C. Verde Is.,CPV,2016,parliamentary,15.277777777777779,0.216,0.139,0,0.016435679539281267,-0.020000000000000018,Movement for Democracy,MPD,0.216,55.55555555555556,NA,African Party for the Independence of Cape Verde,PAICV,0.139,40.27777777777778,NA,Non-OECD,won,FALSE,Movement for Democracy (MPD),African Party for the Independence of Cape Verde
parl_727,C. Verde Is.,CPV,2021,parliamentary,11.111111111111107,0.216,0.139,0,NA,NA,Movement for Democracy,MPD,0.216,52.77777777777778,NA,African Party for the Independence of Cape Verde,PAICV,0.139,41.66666666666667,NA,Non-OECD,won,FALSE,Movement for Democracy (MPD),African Party for the Independence of Cape Verde
pres_187,C. Verde Is.,CPV,2021,presidential,-9.399999999999999,0.216,0.139,0,NA,NA,Movement for Democracy,MPD,0.216,42.39,Carlos Veiga,African Party for the Independence of Cape Verde,PAICV,0.139,51.79,José Maria Neves,Non-OECD,lost,FALSE,Movement for Democracy (MPD),African Party for the Independence of Cape Verde
parl_351,Barbados,BRB,1976,parliamentary,41.66666666666667,0.213,0.206,0,0.2210153731987372,0.007000000000000006,Barbados Labour Party,BLP,0.213,70.83333333333334,NA,Democratic Labour Party,DLP,0.206,29.166666666666668,NA,Non-OECD,won,FALSE,Barbados Labour Party (BLP),Democratic Labour Party
parl_352,Barbados,BRB,1981,parliamentary,25.925925925925924,0.213,0.206,0,0.010304202441496102,0.0020000000000000018,Barbados Labour Party,BLP,0.213,62.96296296296296,NA,Democratic Labour Party,DLP,0.206,37.03703703703704,NA,Non-OECD,won,FALSE,Barbados Labour Party (BLP),Democratic Labour Party
parl_353,Barbados,BRB,1986,parliamentary,-77.77777777777777,0.213,0.206,0,0.05708725564624473,0.017000000000000015,Barbados Labour Party,BLP,0.213,11.11111111111111,NA,Democratic Labour Party,DLP,0.206,88.88888888888889,NA,Non-OECD,lost,FALSE,Barbados Labour Party (BLP),Democratic Labour Party
parl_354,Barbados,BRB,1991,parliamentary,-28.571428571428577,0.213,0.206,0,-0.01831851137364282,0.014000000000000012,Barbados Labour Party,BLP,0.213,35.714285714285715,NA,Democratic Labour Party,DLP,0.206,64.28571428571429,NA,Non-OECD,lost,FALSE,Barbados Labour Party (BLP),Democratic Labour Party
parl_355,Barbados,BRB,1994,parliamentary,39.28571428571429,0.213,0.206,0,0.17667148141371136,0.008000000000000007,Barbados Labour Party,BLP,0.213,67.85714285714286,NA,Democratic Labour Party,DLP,0.206,28.57142857142857,NA,Non-OECD,won,FALSE,Barbados Labour Party (BLP),Democratic Labour Party
parl_356,Barbados,BRB,1999,parliamentary,85.71428571428572,0.213,0.206,0,0.04783585582264749,0.0040000000000000036,Barbados Labour Party,BLP,0.213,92.85714285714286,NA,Democratic Labour Party,DLP,0.206,7.142857142857142,NA,Non-OECD,won,FALSE,Barbados Labour Party (BLP),Democratic Labour Party
parl_171,Argentina,ARG,2005,parliamentary,32.68482490272373,0.211,0.043,0,0.2619142035315658,-0.049000000000000044,Front for Victory,FPV-PJ,0.211,49.0272373540856,NA,Radical Civic Union,UCR,0.043,16.342412451361866,NA,Non-OECD,won,FALSE,Front for Victory (FPV-PJ),Radical Civic Union
parl_2193,Ireland,IRL,2020,parliamentary,-0.625,0.21,0.067,0,NA,0,Sinn Fein (Provisional),SF,0.21,23.125,NA,Fianna Fail – The Republican Party,FF,0.067,23.75,NA,OECD,lost,FALSE,Sinn Fein (Provisional) (SF),Fianna Fail – The Republican Party
parl_4661,USA,USA,1972,parliamentary,-11.724137931034477,0.208,0.135,0,0.13714792697548361,0.10699999999999998,Republican Party,Rep,0.208,44.13793103448276,NA,Democratic Party,Dem,0.135,55.86206896551724,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
pres_1493,USA,USA,1972,presidential,23.57801704096091,0.208,0.135,0,0.13714792697548361,0.10699999999999998,Republican Party,Rep,0.208,61.78900721055627,Richard M. Nixon,Democratic Party,Dem,0.135,38.21099016959536,George S. McGovern,OECD,won,FALSE,Republican Party (Rep),Democratic Party
parl_4660,USA,USA,1970,parliamentary,-17.24137931034482,0.206,0.135,0,0.06831982485569199,0.09300000000000008,Republican Party,Rep,0.206,41.37931034482759,NA,Democratic Party,Dem,0.135,58.620689655172406,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_1226,Denmark,DNK,2015,parliamentary,-5.58659217877095,0.204,0.036,0,0.06591460783110215,-0.006000000000000005,Danish Peoples Party,DF,0.204,20.670391061452513,NA,Social Democrats,SD,0.036,26.256983240223462,NA,OECD,lost,FALSE,Danish Peoples Party (DF),Social Democrats
parl_3153,New Zealand,NZL,1975,parliamentary,26.436781609195407,0.203,0.093,0,-0.04473768765653574,-0.0010000000000000009,National Party,NP,0.203,63.2183908045977,NA,Labour Party,LP,0.093,36.7816091954023,NA,OECD,won,FALSE,National Party (NP),Labour Party
parl_3154,New Zealand,NZL,1978,parliamentary,11.956521739130437,0.203,0.093,0,0.10180584378136714,0.006000000000000005,National Party,NP,0.203,55.434782608695656,NA,Labour Party,LP,0.093,43.47826086956522,NA,OECD,won,FALSE,National Party (NP),Labour Party
parl_3155,New Zealand,NZL,1981,parliamentary,4.347826086956523,0.203,0.093,0,0.07304256286368016,0.014000000000000012,National Party,NP,0.203,51.08695652173913,NA,Labour Party,LP,0.093,46.73913043478261,NA,OECD,won,FALSE,National Party (NP),Labour Party
parl_3957,Slovenia,SVN,1996,parliamentary,-6.666666666666668,0.199,0.059,0,0.22213726059778516,-0.007000000000000006,Slovenian People's Party,SLS,0.199,21.11111111111111,NA,Liberal Democracy of Slovenia,LDS,0.059,27.77777777777778,NA,OECD,lost,FALSE,Slovenian People's Party (SLS),Liberal Democracy of Slovenia
parl_4665,USA,USA,1980,parliamentary,11.724137931034477,0.196,0.176,0,0.09965146631660105,0.02400000000000002,Democratic Party,Dem,0.196,55.86206896551724,NA,Republican Party,Rep,0.176,44.13793103448276,NA,OECD,won,FALSE,Democratic Party (Dem),Republican Party
parl_4666,USA,USA,1982,parliamentary,23.218390804597703,0.196,0.176,0,0.1469622737466061,0.008000000000000007,Democratic Party,Dem,0.196,61.60919540229885,NA,Republican Party,Rep,0.176,38.39080459770115,NA,OECD,won,FALSE,Democratic Party (Dem),Republican Party
parl_4667,USA,USA,1984,parliamentary,16.321839080459768,0.196,0.178,0,0.19954982851391634,-0.0020000000000000018,Democratic Party,Dem,0.196,58.160919540229884,NA,Republican Party,Rep,0.178,41.839080459770116,NA,OECD,won,FALSE,Democratic Party (Dem),Republican Party
pres_1495,USA,USA,1980,presidential,-9.893690650334442,0.196,0.176,0,0.09965146631660105,0.02400000000000002,Democratic Party,Dem,0.196,41.69302902100065,Jimmy Carter,Republican Party,Rep,0.176,51.58671967133509,Ronald Reagan,OECD,lost,FALSE,Democratic Party (Dem),Republican Party
pres_1496,USA,USA,1984,presidential,-18.339101165652075,0.196,0.178,0,0.19954982851391634,-0.0020000000000000018,Democratic Party,Dem,0.196,40.830447244023034,Walter F. Mondale,Republican Party,Rep,0.178,59.16954840967511,Ronald Reagan,OECD,lost,FALSE,Democratic Party (Dem),Republican Party
pres_1410,Timor-Leste,TLS,2017,presidential,24.619593291299147,0.195,0.121,0,NA,0.08099999999999996,Revolutionary Front for an Independent East Timor,FRTLI,0.195,57.08238453338389,Francisco Guterres,Democratic Party,PD,0.121,32.46279124208474,António da Conceição,Non-OECD,won,FALSE,Revolutionary Front for an Independent East Timor (FRTLI),Democratic Party
parl_3734,S. Africa,ZAF,2019,parliamentary,36.49999999999999,0.194,0.052,0,NA,-0.013000000000000012,African National Congress,ANC,0.194,57.49999999999999,NA,Democratic Alliance,DA,0.052,21,NA,Non-OECD,won,FALSE,African National Congress (ANC),Democratic Alliance
parl_4662,USA,USA,1974,parliamentary,-33.33333333333333,0.194,0.135,0,0.11843674936294413,0.07399999999999995,Republican Party,Rep,0.194,33.33333333333333,NA,Democratic Party,Dem,0.135,66.66666666666666,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_2507,Latvia,LVA,2011,parliamentary,9,0.193,0.143,0,0.2722579672010035,0.041999999999999926,Harmony Centre,SC,0.193,31,NA,Zatlers' Reform Party,ZRP,0.143,22,NA,OECD,won,FALSE,Harmony Centre (SC),Zatlers' Reform Party
