vocab,group,decade,decade_start,tag,v2paid,v2paenname,v2pashname,country_name,n_obs,first_year,last_year,v2xpa_antiplural,v2xpa_popul,v2pariglef
rile_wikipedia,OECD,1980s,1980,centre,934,Christian Democrats,DC,Italy,2,1983,1987,0.3165,0.072,0.454
rile_wikipedia,OECD,1980s,1980,centre,4448,New Korea Democratic Party,SM,South Korea,1,1985,1985,0.26,0.378,1.083
rile_wikipedia,OECD,1980s,1980,centre,6062,New Liberalism,NL,Colombia,1,1986,1986,0.246,0.82,-0.749
rile_wikipedia,OECD,1980s,1980,centre,432,Democratic Party,Dem,United States of America,5,1980,1988,0.1962,0.2728,-0.509
rile_wikipedia,OECD,1980s,1980,centre,4344,Party for Peace and Democracy,PPD,South Korea,1,1988,1988,0.17,0.383,0.501
rile_wikipedia,OECD,1980s,1980,centre,4509,Party for Unification and Democracy / Reunification Democratic Party,RDP,South Korea,1,1988,1988,0.151,0.382,1.089
rile_wikipedia,OECD,1980s,1980,centre,390,Christian Democratic Party,PDC,Chile,1,1989,1989,0.117,0.317,0.35
rile_wikipedia,OECD,1980s,1980,centre,437,Social Democrat Radical Party,PRSD,Chile,1,1989,1989,0.112,0.342,-0.92
rile_wikipedia,OECD,1980s,1980,centre,1808,Catholic Conservative / Christian Democratic Peoples Party,KK/CVP,Switzerland,2,1983,1987,0.108,0.059,0.349
rile_wikipedia,OECD,1980s,1980,centre,964,Progressive Party,F,Iceland,2,1983,1987,0.076,0.154,0.074
rile_wikipedia,OECD,1980s,1980,centre,540,Liberal Party,Lib,United Kingdom,2,1983,1987,0.071,0.324,0.102
rile_wikipedia,OECD,1980s,1980,centre,800,Centre Democrats,CD,Denmark,1,1981,1981,0.057,0.313,0.697
rile_wikipedia,OECD,1980s,1980,centre,867,Democratic Socialist Party,DSP,Japan,3,1980,1986,0.056,0.392,-0.653
rile_wikipedia,OECD,1980s,1980,centre,911,Social Credit / Democratic Party,SC/DP,New Zealand,3,1981,1987,0.056,0.615,-0.143
rile_wikipedia,OECD,1980s,1980,centre,1055,Fianna Fail – The Republican Party,FF,Ireland,4,1981,1989,0.05175,0.235,0.19
rile_wikipedia,OECD,1980s,1980,centre,1515,Clean Government Party / New Komeito,K,Japan,3,1980,1986,0.049,0.447,-0.951
rile_wikipedia,OECD,1980s,1980,centre,1739,Liberal Party of Canada,LP,Canada,3,1980,1988,0.048666666666666664,0.214,-0.4686666666666667
rile_wikipedia,OECD,1980s,1980,centre,633,Francophone Christian Social Party,PSC,Belgium,3,1981,1987,0.042,0.032,0.03
rile_wikipedia,OECD,1980s,1980,centre,622,Flemish Christian Peoples Party,CVP,Belgium,3,1981,1987,0.041,0.031,0.021
rile_wikipedia,OECD,1980s,1980,centre,394,Republican Party,PRI,Italy,1,1983,1983,0.04,0.07,-0.429
rile_wikipedia,OECD,1980s,1980,centre,300,Democratic Party,DP,Luxembourg,2,1984,1989,0.036,0.058,0.167
rile_wikipedia,OECD,1980s,1980,centre,1271,Union of the Democratic Centre,UCD,Spain,1,1982,1982,0.034,0.034,1
rile_wikipedia,OECD,1980s,1980,centre,139,Convergence and Unity,CiU,Spain,2,1986,1989,0.0325,0.18,1.189
rile_wikipedia,OECD,1980s,1980,centre,45,Democrats 66,D66,Netherlands,3,1981,1989,0.030333333333333334,0.19233333333333333,-0.5883333333333334
rile_wikipedia,OECD,1980s,1980,centre,199,Farmers' League / Centre Party,B/C,Sweden,3,1982,1988,0.03,0.116,0.495
rile_wikipedia,OECD,1980s,1980,centre,1248,Democratic and Social Centre,CDS,Spain,2,1986,1989,0.03,0.07,0.233
rile_wikipedia,OECD,1980s,1980,centre,1600,Democratic Renewal Party,PRD,Portugal,2,1985,1987,0.028,0.339,-0.071
rile_wikipedia,OECD,1980s,1980,centre,901,Agrarian Union / Centre Party,KESK,Finland,2,1983,1987,0.027,0.323,-0.253
rile_wikipedia,OECD,1980s,1980,centre,990,Australian Democrats,AD,Australia,4,1980,1987,0.025,0.28975,-1.1485
rile_wikipedia,OECD,1980s,1980,centre,1072,Centre [Agrarian] Party,Sp/Bp,Norway,3,1981,1989,0.023,0.46366666666666667,0.333
rile_wikipedia,OECD,1980s,1980,centre,1507,Danish Social-Liberal Party / Radical Liberal Party,RV,Denmark,4,1981,1988,0.022,0.023,0.5465
rile_wikipedia,OECD,1980s,1980,centre,1229,Swedish People's Party,RKP,Finland,1,1987,1987,0.012,0.031,1.709
rile_wikipedia,OECD,1980s,1980,centre_left,919,Democratic Party,SD,Poland,3,1980,1989,0.8976666666666666,0.105,-1.6576666666666666
rile_wikipedia,OECD,1980s,1980,centre_left,362,Colombian Liberal Party,PLC,Colombia,2,1982,1986,0.592,0.542,-0.5475
rile_wikipedia,OECD,1980s,1980,centre_left,1740,Democratic Left Party,DSP,Turkey,1,1987,1987,0.445,0.225,-0.883
rile_wikipedia,OECD,1980s,1980,centre_left,1367,National Liberation Party,PLN,Costa Rica,2,1982,1986,0.376,0.38,-0.028000000000000025
rile_wikipedia,OECD,1980s,1980,centre_left,1060,Republican Peoples Party,CHP,Turkey,1,1987,1987,0.368,0.212,-1.058
rile_wikipedia,OECD,1980s,1980,centre_left,742,Italian Socialist Party,PSI,Italy,2,1983,1987,0.3625,0.1045,-0.473
rile_wikipedia,OECD,1980s,1980,centre_left,1468,Panhellenic Socialist Movement,PASOK,Greece,3,1981,1989,0.25133333333333335,0.9036666666666666,-1.2363333333333333
rile_wikipedia,OECD,1980s,1980,centre_left,432,Democratic Party,Dem,United States of America,5,1980,1988,0.1962,0.2728,-0.509
rile_wikipedia,OECD,1980s,1980,centre_left,54,Party for Democracy,PPD,Chile,1,1989,1989,0.126,0.364,-0.762
rile_wikipedia,OECD,1980s,1980,centre_left,390,Christian Democratic Party,PDC,Chile,1,1989,1989,0.117,0.317,0.35
rile_wikipedia,OECD,1980s,1980,centre_left,1516,Labour,Lab,United Kingdom,2,1983,1987,0.115,0.423,-1.3719999999999999
rile_wikipedia,OECD,1980s,1980,centre_left,329,Socialist Peoples Party,SF,Denmark,4,1981,1988,0.115,0.249,-2.191
rile_wikipedia,OECD,1980s,1980,centre_left,437,Social Democrat Radical Party,PRSD,Chile,1,1989,1989,0.112,0.342,-0.92
rile_wikipedia,OECD,1980s,1980,centre_left,1049,Labour Party,LP,New Zealand,3,1981,1987,0.09066666666666666,0.5236666666666666,-0.09566666666666668
rile_wikipedia,OECD,1980s,1980,centre_left,1680,Socialist Party Differently,SPA,Belgium,3,1981,1987,0.088,0.218,-1.666
rile_wikipedia,OECD,1980s,1980,centre_left,525,Womens Alliance,Sk,Iceland,2,1983,1987,0.086,0.236,-0.948
rile_wikipedia,OECD,1980s,1980,centre_left,1249,People's Alliance,Ab,Iceland,2,1983,1987,0.084,0.075,-1.004
rile_wikipedia,OECD,1980s,1980,centre_left,1325,Social Democratic Party,A,Iceland,2,1983,1987,0.084,0.072,-0.992
rile_wikipedia,OECD,1980s,1980,centre_left,29,Social Democratic Party of Switzerland,SP,Switzerland,2,1983,1987,0.082,0.559,-2.36
rile_wikipedia,OECD,1980s,1980,centre_left,854,Social Democratic Federation,BJ,Iceland,1,1983,1983,0.068,0.106,NA
rile_wikipedia,OECD,1980s,1980,centre_left,3,Japan Socialist Party / Social Democratic Party,JSP/SDP,Japan,3,1980,1986,0.06033333333333333,0.6083333333333333,-2.094
rile_wikipedia,OECD,1980s,1980,centre_left,867,Democratic Socialist Party,DSP,Japan,3,1980,1986,0.056,0.392,-0.653
rile_wikipedia,OECD,1980s,1980,centre_left,911,Social Credit / Democratic Party,SC/DP,New Zealand,3,1981,1987,0.056,0.615,-0.143
rile_wikipedia,OECD,1980s,1980,centre_left,1739,Liberal Party of Canada,LP,Canada,3,1980,1988,0.048666666666666664,0.214,-0.4686666666666667
rile_wikipedia,OECD,1980s,1980,centre_left,1384,Social Democratic Party of Austria,SPO,Austria,2,1983,1986,0.042,0.106,-1.087
rile_wikipedia,OECD,1980s,1980,centre_left,500,Socialist Party [Francophone],PS,Belgium,3,1981,1987,0.041,0.143,-2.022
rile_wikipedia,OECD,1980s,1980,centre_left,1478,Socialist Party,PS,France,3,1981,1988,0.03966666666666667,0.361,-1.2946666666666666
rile_wikipedia,OECD,1980s,1980,centre_left,383,Social Democratic Party of Germany,SPD,Germany,3,1980,1987,0.03766666666666667,0.1433333333333333,-1.096
rile_wikipedia,OECD,1980s,1980,centre_left,186,Luxembourg Socialist Workers' Party,LSAP,Luxembourg,2,1984,1989,0.037,0.053,-0.85
rile_wikipedia,OECD,1980s,1980,centre_left,1138,The Greens,Greng/GAP,Luxembourg,1,1984,1984,0.037,0.134,-1.997
rile_wikipedia,OECD,1980s,1980,centre_left,562,Labour Party,Lab,Ireland,4,1981,1989,0.036000000000000004,0.392,-1.009
rile_wikipedia,OECD,1980s,1980,centre_left,655,Socialist Party,PS,Portugal,3,1983,1987,0.034,0.319,-0.6553333333333333
rile_wikipedia,OECD,1980s,1980,centre_left,424,Australian Labor Party,ALP,Australia,4,1980,1987,0.0315,0.3365,-0.834
rile_wikipedia,OECD,1980s,1980,centre_left,379,Social Democrats,SD,Denmark,4,1981,1988,0.0315,0.1585,-1.225
rile_wikipedia,OECD,1980s,1980,centre_left,45,Democrats 66,D66,Netherlands,3,1981,1989,0.030333333333333334,0.19233333333333333,-0.5883333333333334
rile_wikipedia,OECD,1980s,1980,centre_left,456,Greens,MP,Sweden,1,1988,1988,0.03,0.353,-0.213
rile_wikipedia,OECD,1980s,1980,centre_left,487,Social Democrats,S,Sweden,3,1982,1988,0.03,0.391,-1.5813333333333333
rile_wikipedia,OECD,1980s,1980,centre_left,1234,Labour,PvdA,Netherlands,4,1981,1989,0.0295,0.1515,-1.87475
rile_wikipedia,OECD,1980s,1980,centre_left,1600,Democratic Renewal Party,PRD,Portugal,2,1985,1987,0.028,0.339,-0.071
rile_wikipedia,OECD,1980s,1980,centre_left,1338,Spanish Socialist Workers Party,PSOE,Spain,3,1982,1989,0.025333333333333333,0.2906666666666667,-1.0636666666666665
rile_wikipedia,OECD,1980s,1980,centre_left,990,Australian Democrats,AD,Australia,4,1980,1987,0.025,0.28975,-1.1485
rile_wikipedia,OECD,1980s,1980,centre_left,448,Norwegian Labour Party,DNA,Norway,3,1981,1989,0.025,0.23833333333333334,-1.0766666666666667
rile_wikipedia,OECD,1980s,1980,centre_left,1507,Danish Social-Liberal Party / Radical Liberal Party,RV,Denmark,4,1981,1988,0.022,0.023,0.5465
rile_wikipedia,OECD,1980s,1980,centre_left,1303,Social Democratic Party of Finland,SSDP,Finland,2,1983,1987,0.021,0.34299999999999997,-1.34
rile_wikipedia,OECD,1980s,1980,centre_right,1474,Institutional Revolutionary Party,PRI,Mexico,3,1982,1988,0.897,0.10866666666666666,0.8270000000000001
rile_wikipedia,OECD,1980s,1980,centre_right,1577,Colombian Conservative Party,PCC,Colombia,2,1982,1986,0.7835,0.3195,2.339
rile_wikipedia,OECD,1980s,1980,centre_right,1190,Motherland Party,ANAP,Turkey,2,1983,1987,0.6815,0.2095,1.127
rile_wikipedia,OECD,1980s,1980,centre_right,928,National Renewal,RN,Chile,1,1989,1989,0.633,0.031,1.911
rile_wikipedia,OECD,1980s,1980,centre_right,351,True Path Party,DYP,Turkey,1,1987,1987,0.548,0.36,0.982
rile_wikipedia,OECD,1980s,1980,centre_right,1199,Social Christian Unity Party,PUSC,Costa Rica,1,1986,1986,0.442,0.463,1.034
rile_wikipedia,OECD,1980s,1980,centre_right,4448,New Korea Democratic Party,SM,South Korea,1,1985,1985,0.26,0.378,1.083
rile_wikipedia,OECD,1980s,1980,centre_right,1824,National Party,NP,New Zealand,3,1981,1987,0.16833333333333333,0.29933333333333334,0.6763333333333333
rile_wikipedia,OECD,1980s,1980,centre_right,4509,Party for Unification and Democracy / Reunification Democratic Party,RDP,South Korea,1,1988,1988,0.151,0.382,1.089
rile_wikipedia,OECD,1980s,1980,centre_right,1567,Conservatives,Con,United Kingdom,2,1983,1987,0.132,0.274,2.003
rile_wikipedia,OECD,1980s,1980,centre_right,794,New Democracy,ND,Greece,3,1981,1989,0.10933333333333334,0.14833333333333332,1.1473333333333333
rile_wikipedia,OECD,1980s,1980,centre_right,360,Radical Democratic Party,FDP,Switzerland,2,1983,1987,0.109,0.054,2.355
rile_wikipedia,OECD,1980s,1980,centre_right,1808,Catholic Conservative / Christian Democratic Peoples Party,KK/CVP,Switzerland,2,1983,1987,0.108,0.059,0.349
rile_wikipedia,OECD,1980s,1980,centre_right,696,National Action Party,PAN,Mexico,3,1982,1988,0.105,0.202,1.953
rile_wikipedia,OECD,1980s,1980,centre_right,363,Independence Party,Sj,Iceland,2,1983,1987,0.088,0.057,2.161
rile_wikipedia,OECD,1980s,1980,centre_right,964,Progressive Party,F,Iceland,2,1983,1987,0.076,0.154,0.074
rile_wikipedia,OECD,1980s,1980,centre_right,509,Rally for the Republic,RPR,France,3,1981,1988,0.075,0.213,1.8
rile_wikipedia,OECD,1980s,1980,centre_right,1731,Christian Social Union,CSU,Germany,3,1980,1987,0.067,0.062,0.583
rile_wikipedia,OECD,1980s,1980,centre_right,1375,Christian Democratic Union,CDU,Germany,3,1980,1987,0.058666666666666666,0.059,0.743
rile_wikipedia,OECD,1980s,1980,centre_right,232,Progressive Conservative Party of Canada,PCP,Canada,3,1980,1988,0.05333333333333333,0.21433333333333335,0.602
rile_wikipedia,OECD,1980s,1980,centre_right,1055,Fianna Fail – The Republican Party,FF,Ireland,4,1981,1989,0.05175,0.235,0.19
rile_wikipedia,OECD,1980s,1980,centre_right,1329,Austrian People's Party,OVP,Austria,2,1983,1986,0.044,0.092,0.325
rile_wikipedia,OECD,1980s,1980,centre_right,441,People's Alliance-Party / People's Party,AP / PP,Spain,3,1982,1989,0.043333333333333335,0.049999999999999996,2.092
rile_wikipedia,OECD,1980s,1980,centre_right,1288,Fine Gael (Familiy of the Irish),FG,Ireland,4,1981,1989,0.043000000000000003,0.08425,-0.061
rile_wikipedia,OECD,1980s,1980,centre_right,554,Liberal Reformist Party,PRL,Belgium,3,1981,1987,0.042,0.072,1.47
rile_wikipedia,OECD,1980s,1980,centre_right,633,Francophone Christian Social Party,PSC,Belgium,3,1981,1987,0.042,0.032,0.03
rile_wikipedia,OECD,1980s,1980,centre_right,49,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,PVV-OVLD,Belgium,3,1981,1987,0.041,0.068,1.49
rile_wikipedia,OECD,1980s,1980,centre_right,622,Flemish Christian Peoples Party,CVP,Belgium,3,1981,1987,0.041,0.031,0.021
rile_wikipedia,OECD,1980s,1980,centre_right,539,Christian Social People's Party,CSV,Luxembourg,2,1984,1989,0.038,0.104,1.025
rile_wikipedia,OECD,1980s,1980,centre_right,1359,Popular Democratic Party / Social Democratic Party,PPD/PSD,Portugal,3,1983,1987,0.036,0.15666666666666665,0.845
rile_wikipedia,OECD,1980s,1980,centre_right,486,Liberal Party of Australia,LPA,Australia,4,1980,1987,0.036,0.07,1.0585
rile_wikipedia,OECD,1980s,1980,centre_right,1157,Christian Democratic Appeal,CDA,Netherlands,4,1981,1989,0.036,0.086,0.468
rile_wikipedia,OECD,1980s,1980,centre_right,300,Democratic Party,DP,Luxembourg,2,1984,1989,0.036,0.058,0.167
rile_wikipedia,OECD,1980s,1980,centre_right,1308,Democratic and Social Center / People's Party,CDS / PP,Portugal,2,1983,1985,0.035,0.085,1.442
rile_wikipedia,OECD,1980s,1980,centre_right,1742,Democratic Alliance,AD,Portugal,1,1980,1980,0.035,0.231,0.739
rile_wikipedia,OECD,1980s,1980,centre_right,1271,Union of the Democratic Centre,UCD,Spain,1,1982,1982,0.034,0.034,1
rile_wikipedia,OECD,1980s,1980,centre_right,139,Convergence and Unity,CiU,Spain,2,1986,1989,0.0325,0.18,1.189
rile_wikipedia,OECD,1980s,1980,centre_right,213,Union for French Democracy,UDF,France,3,1981,1988,0.03133333333333333,0.169,1.307
rile_wikipedia,OECD,1980s,1980,centre_right,690,Right Party / Moderate Party,H/M,Sweden,3,1982,1988,0.031,0.1,2.284
rile_wikipedia,OECD,1980s,1980,centre_right,536,Conservative People's Party,KF,Denmark,4,1981,1988,0.031,0.108,1.127
rile_wikipedia,OECD,1980s,1980,centre_right,199,Farmers' League / Centre Party,B/C,Sweden,3,1982,1988,0.03,0.116,0.495
rile_wikipedia,OECD,1980s,1980,centre_right,1274,The Liberals/The People’s Party,FP,Sweden,3,1982,1988,0.03,0.10833333333333334,0.799
rile_wikipedia,OECD,1980s,1980,centre_right,1204,Liberal Party,V,Denmark,4,1981,1988,0.03,0.099,1.863
rile_wikipedia,OECD,1980s,1980,centre_right,495,National Coalition Party,KOK,Finland,2,1983,1987,0.028,0.07050000000000001,1.961
rile_wikipedia,OECD,1980s,1980,centre_right,573,Free Democratic Party,FDP,Germany,3,1980,1987,0.026,0.03,1.573
rile_wikipedia,OECD,1980s,1980,centre_right,503,Conservative Party,H,Norway,3,1981,1989,0.026,0.050333333333333334,1.742
rile_wikipedia,OECD,1980s,1980,centre_right,924,Progressive Democrats,PD,Ireland,2,1987,1989,0.025,0.14200000000000002,0.891
rile_wikipedia,OECD,1980s,1980,centre_right,705,Christian Democratic Party,KrF,Norway,3,1981,1989,0.025,0.10733333333333334,0.3353333333333333
rile_wikipedia,OECD,1980s,1980,centre_right,1229,Swedish People's Party,RKP,Finland,1,1987,1987,0.012,0.031,1.709
rile_wikipedia,OECD,1980s,1980,far_left,4473,Front of National Unity,FJN,Poland,1,1980,1980,0.999,0.157,-3.001
rile_wikipedia,OECD,1980s,1980,far_left,6799,National Front,NF,Czech Republic,2,1981,1986,0.9955,0.138,-3.664
rile_wikipedia,OECD,1980s,1980,far_left,919,Democratic Party,SD,Poland,3,1980,1989,0.8976666666666666,0.105,-1.6576666666666666
rile_wikipedia,OECD,1980s,1980,far_left,48,Communist Party of Greece,KKE,Greece,2,1981,1985,0.6205,0.928,-3.507
rile_wikipedia,OECD,1980s,1980,far_left,1251,French Communist Party,PCF,France,3,1981,1988,0.29333333333333333,0.7493333333333333,-3.297
rile_wikipedia,OECD,1980s,1980,far_left,1647,Communist Party of Luxembourg,KPL,Luxembourg,2,1984,1989,0.27,0.656,-3.316
rile_wikipedia,OECD,1980s,1980,far_left,34,Italian Communist Party,PCI,Italy,2,1983,1987,0.222,0.265,-2.558
rile_wikipedia,OECD,1980s,1980,far_left,736,Japan Communist Party,JCP,Japan,3,1980,1986,0.203,0.72,-2.863
rile_wikipedia,OECD,1980s,1980,far_left,516,Coalition of the Left,SYN,Greece,1,1989,1989,0.157,0.449,-2.05
rile_wikipedia,OECD,1980s,1980,far_left,3,Japan Socialist Party / Social Democratic Party,JSP/SDP,Japan,3,1980,1986,0.06033333333333333,0.6083333333333333,-2.094
rile_wikipedia,OECD,1980s,1980,far_left,284,Unified Democratic Coalition,CDU,Portugal,1,1987,1987,0.034,0.512,-2.831
rile_wikipedia,OECD,1980s,1980,far_left,310,Portuguese Communist Party,PCP,Portugal,1,1983,1983,0.032,0.516,-2.85
rile_wikipedia,OECD,1980s,1980,far_right,4341,Democratic Justice Party,DJP,South Korea,3,1981,1988,0.9933333333333333,0.16,1.3553333333333333
rile_wikipedia,OECD,1980s,1980,far_right,1696,Italian Social Movement / Italian Social Movement-National Right,MSI,Italy,2,1983,1987,0.8775,0.53,2.03
rile_wikipedia,OECD,1980s,1980,far_right,1067,Welfare Party,RP,Turkey,1,1987,1987,0.71,0.745,1.077
rile_wikipedia,OECD,1980s,1980,far_right,433,National Front,FN,France,2,1986,1988,0.585,0.713,2.15
rile_wikipedia,OECD,1980s,1980,far_right,463,Freedom Party of Austria,FPO,Austria,2,1983,1986,0.322,0.584,1.4889999999999999
rile_wikipedia,OECD,1980s,1980,far_right,1601,Progress Party,FrP,Denmark,2,1981,1988,0.247,0.6990000000000001,3.2725
rile_wikipedia,OECD,1980s,1980,far_right,809,Republican Party,Rep,United States of America,5,1980,1988,0.2096,0.2844,1.8796
rile_wikipedia,OECD,1980s,1980,far_right,308,Swiss People's Party,SVP,Switzerland,2,1983,1987,0.166,0.4215,1.639
rile_wikipedia,OECD,1980s,1980,far_right,101,Progress Party [Anders Lange’s Party],Fr,Norway,1,1989,1989,0.043,0.807,2.753
rile_wikipedia,OECD,1980s,1980,far_right,1114,Action Committee Pensions / Alternative Democratic Reform Party,AR/ADR,Luxembourg,1,1989,1989,0.035,0.365,2.118
rile_wikipedia,OECD,1980s,1980,left_wing,929,United People's Party,ZSL,Poland,3,1980,1989,0.9053333333333333,0.24533333333333332,-1.8546666666666667
rile_wikipedia,OECD,1980s,1980,left_wing,919,Democratic Party,SD,Poland,3,1980,1989,0.8976666666666666,0.105,-1.6576666666666666
rile_wikipedia,OECD,1980s,1980,left_wing,48,Communist Party of Greece,KKE,Greece,2,1981,1985,0.6205,0.928,-3.507
rile_wikipedia,OECD,1980s,1980,left_wing,4881,United People,PU,Costa Rica,1,1982,1982,0.505,0.684,-0.675
rile_wikipedia,OECD,1980s,1980,left_wing,1199,Social Christian Unity Party,PUSC,Costa Rica,1,1986,1986,0.442,0.463,1.034
rile_wikipedia,OECD,1980s,1980,left_wing,742,Italian Socialist Party,PSI,Italy,2,1983,1987,0.3625,0.1045,-0.473
rile_wikipedia,OECD,1980s,1980,left_wing,1983,National Democratic Front,FDN,Mexico,1,1988,1988,0.353,0.677,-1.719
rile_wikipedia,OECD,1980s,1980,left_wing,1251,French Communist Party,PCF,France,3,1981,1988,0.29333333333333333,0.7493333333333333,-3.297
rile_wikipedia,OECD,1980s,1980,left_wing,1468,Panhellenic Socialist Movement,PASOK,Greece,3,1981,1989,0.25133333333333335,0.9036666666666666,-1.2363333333333333
rile_wikipedia,OECD,1980s,1980,left_wing,34,Italian Communist Party,PCI,Italy,2,1983,1987,0.222,0.265,-2.558
rile_wikipedia,OECD,1980s,1980,left_wing,736,Japan Communist Party,JCP,Japan,3,1980,1986,0.203,0.72,-2.863
rile_wikipedia,OECD,1980s,1980,left_wing,516,Coalition of the Left,SYN,Greece,1,1989,1989,0.157,0.449,-2.05
rile_wikipedia,OECD,1980s,1980,left_wing,329,Socialist Peoples Party,SF,Denmark,4,1981,1988,0.115,0.249,-2.191
rile_wikipedia,OECD,1980s,1980,left_wing,525,Womens Alliance,Sk,Iceland,2,1983,1987,0.086,0.236,-0.948
rile_wikipedia,OECD,1980s,1980,left_wing,1249,People's Alliance,Ab,Iceland,2,1983,1987,0.084,0.075,-1.004
rile_wikipedia,OECD,1980s,1980,left_wing,3,Japan Socialist Party / Social Democratic Party,JSP/SDP,Japan,3,1980,1986,0.06033333333333333,0.6083333333333333,-2.094
rile_wikipedia,OECD,1980s,1980,left_wing,500,Socialist Party [Francophone],PS,Belgium,3,1981,1987,0.041,0.143,-2.022
rile_wikipedia,OECD,1980s,1980,left_wing,1478,Socialist Party,PS,France,3,1981,1988,0.03966666666666667,0.361,-1.2946666666666666
rile_wikipedia,OECD,1980s,1980,left_wing,830,Left Party / Communist Party,V,Sweden,3,1982,1988,0.032,0.594,-3.358
rile_wikipedia,OECD,1980s,1980,left_wing,1096,Finish People's Democratic Union,SKDL,Finland,2,1983,1987,0.028999999999999998,0.5535,-2.859
